,raw_상권_구분_코드_명,raw_상권_코드,raw_상권_코드_명,geometry
721,골목상권,1000033,다산로39길,POINT (127.0136729597967 37.56430255191586)
722,골목상권,1000561,강서로47길,POINT (126.831648530651 37.5531551206486)
723,골목상권,1000562,강서로47라길,POINT (126.8329880513221 37.55130997880286)
724,골목상권,1000837,행운길,POINT (126.9602484146624 37.4797645782061)
725,골목상권,1000838,호암로20길,POINT (126.9342664820875 37.46794073957486)
726,골목상권,1000839,호암로24길,POINT (126.9352933478375 37.47004066129831)
727,골목상권,1000731,영등포로84길,POINT (126.9220352531494 37.51161414485812)
728,골목상권,1000822,신사로20길,POINT (126.9175482828504 37.48796870284314)
729,골목상권,1000823,신원로3길,POINT (126.9269963451015 37.48119032624972)
730,골목상권,1000824,양녕로6길,POINT (126.9493355184206 37.48375187183579)
731,골목상권,1000825,은천로25길,POINT (126.9490162421965 37.48771617063471)
732,골목상권,1000826,인헌길,POINT (126.9674537646251 37.47172977527072)
733,골목상권,1000827,장군봉1길,POINT (126.942349495287 37.48192863216989)
734,골목상권,1000828,장군봉2길,POINT (126.9388326475954 37.48267470106283)
735,골목상권,1000947,백제고분로33길,POINT (127.0997856409121 37.50502039367104)
736,골목상권,1000948,백제고분로34길,POINT (127.09941836607 37.50097518949339)
737,골목상권,1000582,까치산로4길,POINT (126.8455599841785 37.54078541241178)
738,골목상권,1000583,남부순환로11길,POINT (126.8144059595484 37.55590434652824)
739,골목상권,1000683,가마산로61길,POINT (126.9049170930625 37.50668212163182)
740,골목상권,1000684,경인로77길,POINT (126.8935076506454 37.51301545646945)
741,골목상권,1000685,경인로80길,POINT (126.8950595155278 37.51139503843687)
742,골목상권,1000686,경인로90길,POINT (126.9014578330037 37.51407653091892)
743,골목상권,1000399,연서로11길,POINT (126.9129426476149 37.60785226295211)
744,골목상권,1000400,연서로13길,POINT (126.9137438275848 37.61037562091818)
745,골목상권,1000401,연서로16길,POINT (126.9180379761881 37.60880195043221)
746,골목상권,1000619,경인로35길,POINT (126.8531650642728 37.49970040074789)
747,골목상권,1000620,경인로47길,POINT (126.8654099494593 37.50118362490209)
748,골목상권,1000283,솔샘로6길,POINT (127.0065461399371 37.60937082407314)
749,골목상권,1000284,아리랑로4길,POINT (127.0176871074153 37.59532323898484)
750,골목상권,1000030,다산로33길,POINT (127.0123370649228 37.56253674608529)
751,골목상권,1000031,다산로36길,POINT (127.0194673241822 37.56123835053717)
752,골목상권,1000032,다산로38길,POINT (127.0169323527613 37.56259924623541)
753,골목상권,1000080,한강대로52길,POINT (126.9721682228392 37.53159380799459)
754,골목상권,1000081,한강대로62길,POINT (126.9738305666359 37.53381065075947)
755,골목상권,1000082,한강대로7길,POINT (126.961378581857 37.52449988832703)
756,골목상권,1000083,한강대로88길,POINT (126.9728082996136 37.5448296508582)
757,골목상권,1000084,한남대로20길,POINT (127.0086667006561 37.53490344330199)
758,골목상권,1000478,모래내로7길,POINT (126.9108495872811 37.56810792626419)
759,골목상권,1000479,방울내로9안길,POINT (126.9007285923735 37.56077475288332)
760,골목상권,1000480,백범로16길,POINT (126.944280460325 37.54601796438393)
761,골목상권,1000481,성미산로11길,POINT (126.916118802036 37.56296710134067)
762,골목상권,1000482,성미산로1길,POINT (126.9074632897481 37.56044685466981)
763,골목상권,1000911,도산대로89길,POINT (127.0514738823444 37.52636907063594)
764,골목상권,1000584,등촌로13길,POINT (126.8604703101051 37.53631699368508)
765,골목상권,1000687,국회대로56길,POINT (126.9102140681499 37.52230065932098)
766,골목상권,1000746,만양로8길,POINT (126.9464114387388 37.50937520800174)
767,골목상권,1001000,진황도로47길,POINT (127.1408885717733 37.53692806019107)
768,골목상권,1001001,천중로39길,POINT (127.1399506149021 37.54359657007439)
769,골목상권,1001002,천중로51길,POINT (127.1447391653876 37.54467199610466)
770,골목상권,1001003,천호대로162길,POINT (127.1282137485553 37.53543783152399)
771,골목상권,1000690,당산로38길,POINT (126.8994589935233 37.52853593664921)
772,골목상권,1000285,안암로5길,POINT (127.0233333601456 37.58215875693316)
773,골목상권,1000286,오패산로19길,POINT (127.0337954613937 37.60973557229352)
774,골목상권,1000559,강서로45길,POINT (126.8346143769699 37.54767223770907)
775,골목상권,1000560,강서로45다길,POINT (126.834982232556 37.54506886795961)
776,골목상권,1000416,은평로8길,POINT (126.9184695933485 37.59727858567491)
777,골목상권,1000417,응암로12길,POINT (126.9187522832499 37.58723272227392)
778,골목상권,1000418,응암로13길,POINT (126.9153532145511 37.58937469552123)
779,골목상권,1000090,금호산길,POINT (127.0189782896656 37.551967166339)
780,골목상권,1000091,둘레9길,POINT (127.0514363582654 37.53762259120005)
781,골목상권,1000092,뚝섬로5길,POINT (127.0509192302681 37.54254227478098)
782,골목상권,1000093,마장로27길,POINT (127.0357007719033 37.56780282027202)
783,골목상권,1000225,공릉로12가길,POINT (127.0823795276146 37.61767639706798)
784,골목상권,1000160,자양로26길,POINT (127.0864480517457 37.54126021061521)
785,골목상권,1000161,자양로45길,POINT (127.0894848526798 37.55434945705717)
786,골목상권,1000863,방배로35길,POINT (126.9885791134883 37.49234878837477)
787,골목상권,1000705,도신로60길,POINT (126.9167202339509 37.51070050290515)
788,골목상권,1000706,도신로62길,POINT (126.918789930642 37.5108280845805)
789,골목상권,1000707,디지털로37길,POINT (126.8977229367057 37.49084543738971)
790,골목상권,1000708,디지털로57길,POINT (126.8997790113287 37.4922707906067)
791,골목상권,1000709,디지털로74길,POINT (126.907035390501 37.49487162303816)
792,골목상권,1000801,남현2길,POINT (126.9746196680488 37.47550676418579)
793,골목상권,1000448,증가로20가길,POINT (126.9192801062536 37.58074593446554)
794,골목상권,1000691,당산로46길,POINT (126.9043962264112 37.53375683255819)
795,골목상권,1000803,남현길,POINT (126.9757846718492 37.47376805941593)
796,골목상권,1000804,당곡길,POINT (126.9283777257146 37.49090403873706)
797,골목상권,1000805,대학14길,POINT (126.9357835698499 37.46521151015654)
798,골목상권,1000806,대학길,POINT (126.93726233848 37.46762701429291)
799,골목상권,1000807,미성5길,POINT (126.9148158395212 37.47458678472269)
800,골목상권,1000940,거마로20길,POINT (127.1485059911621 37.49835581369678)
801,골목상권,1000419,응암로14길,POINT (126.919655032451 37.59004443629372)
802,골목상권,1000420,응암로22길,POINT (126.9202401903307 37.59343256257178)
803,골목상권,1000397,수색로18길,POINT (126.8948097436867 37.58453786596763)
804,골목상권,1000079,한강대로43길,POINT (126.9691587708919 37.53159306042473)
805,골목상권,1000025,통일로12길,POINT (126.9614997861807 37.57479366303824)
806,골목상권,1000864,방배로42길,POINT (126.9904107077254 37.49446631799658)
807,골목상권,1000865,사임당로17길,POINT (127.0178212920962 37.49313187254918)
808,골목상권,1000866,사평대로22길,POINT (126.997240684562 37.49806169167271)
809,골목상권,1000433,통일로87길,POINT (126.9186104788193 37.62386686757655)
810,골목상권,1000434,통일로92길,POINT (126.9219169484727 37.62503137494717)
811,골목상권,1000408,연서로34길,POINT (126.9288190564981 37.62143179207462)
812,골목상권,1000840,양산길,POINT (126.9323509211928 37.47367008477512)
813,골목상권,1000640,도림로12길,POINT (126.8889882984568 37.48671093896468)
814,골목상권,1000604,화곡로20길,POINT (126.8349848376124 37.53875287040249)
815,골목상권,1000605,화곡로31길,POINT (126.8406077577025 37.54431975680444)
816,골목상권,1000606,화곡로44나길,POINT (126.8488022962259 37.54892562431693)
817,골목상권,1000607,화곡로59길,POINT (126.8496170547037 37.55456690854226)
818,골목상권,1000608,화곡로64길,POINT (126.8558389098368 37.55591715445911)
819,골목상권,1000710,선유로55길,POINT (126.8963804509654 37.53767843262773)
820,골목상권,1000711,선유서로24길,POINT (126.8883119484478 37.52328209100494)
821,골목상권,1000949,백제고분로39길,POINT (127.1041978143428 37.5060166996055)
822,골목상권,1000950,백제고분로42길,POINT (127.1104503026752 37.50474961206416)
823,골목상권,1000951,백제고분로45길,POINT (127.10953045361 37.50991322476295)
824,골목상권,1000952,백제고분로46길,POINT (127.1144356201644 37.50757497333033)
825,골목상권,1000953,백제고분로50길,POINT (127.1174417413564 37.51328438842683)
826,골목상권,1000954,삼전로13길,POINT (127.0872789532716 37.50661606511196)
827,골목상권,1000912,봉은사로109길,POINT (127.0618066362595 37.51755230952695)
828,골목상권,1000026,평창길,POINT (126.975592558573 37.61238679531008)
829,골목상권,1000027,필운대로1길,POINT (126.9666150839831 37.57806583012162)
830,골목상권,1000458,광성로6길,POINT (126.9386433086466 37.54824964681428)
831,골목상권,1000459,대흥로21길,POINT (126.9430747528676 37.5541984542804)
832,골목상권,1000087,후암로28길,POINT (126.9797323480066 37.5491828670791)
833,골목상권,1000111,송정12라길,POINT (127.0681379487567 37.55135437271263)
834,골목상권,1000112,송정4가길,POINT (127.0645824495848 37.5489777354088)
835,골목상권,1000113,아차산로11길,POINT (127.0596911059903 37.5456195839803)
836,골목상권,1000114,아차산로15길,POINT (127.0630856084433 37.54532048958671)
837,골목상권,1000115,아차산로5길,POINT (127.052960230848 37.54852401082933)
838,골목상권,1000116,왕십리로14길,POINT (127.0457410135676 37.5494640665454)
839,골목상권,1000117,왕십리로21길,POINT (127.0314411995566 37.55935268559773)
840,골목상권,1000775,장승배기로10길,POINT (126.9410993943936 37.50449824191713)
841,골목상권,1000642,디지털로27길,POINT (126.8902023076083 37.48386488832077)
842,골목상권,1000643,디지털로32가길,POINT (126.8979628257976 37.48074534599888)
843,골목상권,1000644,디지털로32길,POINT (126.900401594247 37.48326124071472)
844,골목상권,1000645,부일로11길,POINT (126.8304158735658 37.4977868328187)
845,골목상권,1000646,부일로15길,POINT (126.833409244399 37.49423211924665)
846,골목상권,1000745,만양로14길,POINT (126.947405044512 37.5118083664902)
847,골목상권,1000713,선유서로28길,POINT (126.8880384972186 37.52458828502437)
848,골목상권,1000776,장승배기로19길,POINT (126.9383482932672 37.50797471757388)
849,골목상권,1000777,장승배기로27길,POINT (126.9386171547959 37.51112837344886)
850,골목상권,1000778,흑석로13길,POINT (126.9598253044783 37.50982202408149)
851,골목상권,1000779,흑석로9길,POINT (126.9581184649172 37.50796536154538)
852,골목상권,1000886,강남대로118길,POINT (127.0281058086179 37.50810459326562)
853,골목상권,1000887,강남대로136길,POINT (127.0244316346783 37.51312400529923)
854,골목상권,1000888,강남대로140길,POINT (127.0224413730575 37.5146741270471)
855,골목상권,1000811,봉천로13길,POINT (126.9314192099826 37.49118515571333)
856,골목상권,1000004,명륜길,POINT (126.9949955116298 37.58872018641217)
857,골목상권,1000005,백석동길,POINT (126.9677615873829 37.59711313426941)
858,골목상권,1000287,오패산로3길,POINT (127.0351304572216 37.60671686753242)
859,골목상권,1000432,통일로78길,POINT (126.9259105277312 37.61881713783701)
860,골목상권,1000195,장한로14길,POINT (127.0698035089715 37.56563420237176)
861,골목상권,1000085,회나무로13길,POINT (126.9908008110853 37.54075990521439)
862,골목상권,1000086,효창원로39길,POINT (126.9582713852386 37.53801385063564)
863,골목상권,1000196,장한로25길,POINT (127.0682699812481 37.57203216667013)
864,골목상권,1000134,긴고랑로7길,POINT (127.0796284195458 37.5657541240319)
865,골목상권,1000135,긴고랑로8길,POINT (127.0771795435483 37.56188146686304)
866,골목상권,1000136,긴고랑로9길,POINT (127.0824349069374 37.56521160027147)
867,골목상권,1000585,등촌로39길,POINT (126.8603275325986 37.54613771535956)
868,골목상권,1000586,등촌로51길,POINT (126.861148228288 37.54903088735412)
869,골목상권,1000587,등촌로55길,POINT (126.8614853173316 37.55032872015757)
870,골목상권,1000588,등촌로5길,POINT (126.8625793372138 37.53384171648003)
871,골목상권,1000589,방화대로21길,POINT (126.8128381081736 37.56284854924512)
872,골목상권,1000590,방화대로6라길,POINT (126.8179165512844 37.55499980612822)
873,골목상권,1000574,공항대로38길,POINT (126.8404206230722 37.55778941533241)
874,골목상권,1000575,공항대로42길,POINT (126.8435004363868 37.55711779039628)
875,골목상권,1000692,대림로22길,POINT (126.9036654160309 37.49497704388292)
876,골목상권,1000693,대림로29길,POINT (126.89716364081 37.49465621087329)
877,골목상권,1000694,대림로31길,POINT (126.896425252206 37.49708828302271)
878,골목상권,1000695,대림로34길,POINT (126.8999953275633 37.4996502162017)
879,골목상권,1000696,대림로44길,POINT (126.8982951809407 37.50245990217282)
880,골목상권,1000550,화곡로3길,POINT (126.8275564398948 37.54131010357185)
881,골목상권,1000551,화곡로4길,POINT (126.8281412467087 37.53794121981719)
882,골목상권,1000321,도봉로18길,POINT (127.0305267549985 37.62044921616583)
883,골목상권,1000322,도봉로45길,POINT (127.0252155640604 37.62417154854555)
884,골목상권,1000323,도봉로67길,POINT (127.0222267078886 37.62977628655275)
885,골목상권,1000324,도봉로76길,POINT (127.0253205732244 37.63319040007541)
886,골목상권,1000325,도봉로8길,POINT (127.0326068012693 37.61093422234921)
887,골목상권,1000421,응암로34길,POINT (126.9215155531609 37.59737975945814)
888,골목상권,1000461,도화4길,POINT (126.9508820962907 37.53921834856296)
889,골목상권,1000162,자양로50길,POINT (127.0943482079634 37.55194901726215)
890,골목상권,1000163,자양로53길,POINT (127.0902565056265 37.5560787847109)
891,골목상권,1000164,자양번영로3길,POINT (127.073527813818 37.53147508823891)
892,골목상권,1000165,천호대로109길,POINT (127.0818497130909 37.55795898585809)
893,골목상권,1000166,천호대로123길,POINT (127.0872348075499 37.55612610575777)
